order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount_amount,sale_price,profit
5100,9/5/2023 0:00,Standard Class,Home Office,United States,Bakersfield,California,93309,West,Office Supplies,Binders,OFF-BI-10002194,20,3,0.8,19.2,-0.8
5101,10/19/2023 0:00,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Art,OFF-AR-10003732,0,2,0,0,0
5102,9/10/2022 0:00,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002195,10,1,0.5,9.5,-0.5
5103,5/3/2022 0:00,Same Day,Consumer,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002365,20,3,0.6,19.4,-0.6
5104,7/12/2022 0:00,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,OFF-PA-10001950,40,6,2,38,-2
5105,12/11/2023 0:00,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,TEC-AC-10004633,20,3,0.4,19.6,-0.4
5106,5/14/2023 0:00,Standard Class,Consumer,United States,Deltona,Florida,32725,South,Furniture,Chairs,FUR-CH-10002439,170,4,7.6,182.4,12.4
5107,1/15/2023 0:00,Standard Class,Corporate,United States,Columbus,Georgia,31907,South,Technology,Accessories,TEC-AC-10000682,70,4,1.4,68.6,-1.4
5108,2/11/2022 0:00,First Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Art,OFF-AR-10004078,30,9,2,38,8
5109,9/13/2023 0:00,First Class,Home Office,United States,Nashville,Tennessee,37211,South,Office Supplies,Art,OFF-AR-10001958,70,5,2.8,67.2,-2.8
5110,2/24/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10001335,50,6,2,48,-2
5111,12/23/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10003479,170,6,3.8,186.2,16.2
5112,8/31/2023 0:00,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,OFF-PA-10003016,10,4,0.2,9.8,-0.2
5113,5/19/2023 0:00,Same Day,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001025,20,9,1,19,-1
5114,4/10/2022 0:00,Second Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Paper,OFF-PA-10003936,20,3,0.8,19.2,-0.8
5115,7/11/2022 0:00,Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Binders,OFF-BI-10004140,10,3,0.5,9.5,-0.5
5116,2/25/2023 0:00,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,OFF-LA-10004178,0,1,0,0,0
5117,9/4/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,OFF-ST-10003324,30,1,1.2,38.8,8.8
5118,4/18/2023 0:00,Standard Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Fasteners,OFF-FA-10004854,20,3,1.5,28.5,8.5
5119,10/9/2023 0:00,Standard Class,Consumer,United States,Oceanside,New York,11572,East,Technology,Machines,TEC-MA-10002859,570,7,25.2,604.8,34.8
5120,2/10/2022 0:00,Standard Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Binders,OFF-BI-10000088,80,9,3.2,76.8,-3.2
5121,6/16/2023 0:00,Standard Class,Corporate,United States,Lafayette,Louisiana,70506,South,Office Supplies,Storage,OFF-ST-10004180,210,5,11.5,218.5,8.5
5122,8/17/2023 0:00,Standard Class,Corporate,United States,Lafayette,Louisiana,70506,South,Technology,Accessories,TEC-AC-10002926,90,2,3,97,7
5123,11/4/2023 0:00,Standard Class,Corporate,United States,Lafayette,Louisiana,70506,South,Office Supplies,Paper,OFF-PA-10003797,20,3,0.6,19.4,-0.6
5124,4/2/2022 0:00,Standard Class,Corporate,United States,Lafayette,Louisiana,70506,South,Office Supplies,Paper,OFF-PA-10002195,10,2,0.4,9.6,-0.4
5125,7/14/2023 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Furniture,Tables,FUR-TA-10001039,370,9,23,437,67
5126,9/24/2022 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Envelopes,OFF-EN-10001099,60,7,3.5,66.5,6.5
5127,2/14/2023 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Machines,TEC-MA-10003979,2300,4,112,2688,388
5128,7/18/2023 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10002945,500,2,18,582,82
5129,4/23/2022 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10001536,20,1,0.6,19.4,-0.6
5130,11/22/2023 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Technology,Phones,TEC-PH-10000526,260,3,11.6,278.4,18.4
5131,8/26/2023 0:00,Same Day,Consumer,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000213,30,9,2,38,8
5132,12/7/2022 0:00,Standard Class,Corporate,United States,Anaheim,California,92804,West,Furniture,Furnishings,FUR-FU-10002501,90,8,3,97,7
5133,4/19/2022 0:00,Standard Class,Consumer,United States,Deltona,Florida,32725,South,Technology,Phones,TEC-PH-10001819,90,3,2.2,107.8,17.8
5134,12/14/2022 0:00,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10001962,50,7,2.4,57.6,7.6
5135,8/16/2023 0:00,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10003364,80,4,3.6,86.4,6.4
5136,10/28/2022 0:00,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Office Supplies,Fasteners,OFF-FA-10002983,20,5,0.8,19.2,-0.8
5137,6/10/2023 0:00,Standard Class,Consumer,United States,San Diego,California,92105,West,Office Supplies,Binders,OFF-BI-10002432,10,2,0.5,9.5,-0.5
5138,3/12/2023 0:00,Standard Class,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,Furniture,Furnishings,FUR-FU-10003096,30,4,0.6,29.4,-0.6
5139,9/30/2023 0:00,Standard Class,Consumer,United States,Mount Vernon,New York,10550,East,Office Supplies,Envelopes,OFF-EN-10001539,20,3,0.4,19.6,-0.4
5140,10/13/2022 0:00,Standard Class,Consumer,United States,Mount Vernon,New York,10550,East,Office Supplies,Paper,OFF-PA-10004996,40,5,2.5,47.5,7.5
5141,5/12/2023 0:00,Standard Class,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10001956,110,2,3.6,116.4,6.4
5142,4/15/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10000454,1250,6,66,1254,4
5143,11/24/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Supplies,OFF-SU-10000946,50,8,1.2,58.8,8.8
5144,4/18/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10004140,0,1,0,0,0
5145,5/7/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Furniture,Furnishings,FUR-FU-10003039,90,2,1.8,88.2,-1.8
5146,10/21/2023 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10000464,110,4,4.2,135.8,25.8
5147,2/15/2022 0:00,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Appliances,OFF-AP-10000252,40,4,2.5,47.5,7.5
5148,10/4/2022 0:00,Standard Class,Home Office,United States,Chandler,Arizona,85224,West,Furniture,Furnishings,FUR-FU-10001731,10,4,0.5,9.5,-0.5
5149,12/10/2023 0:00,Standard Class,Home Office,United States,Chandler,Arizona,85224,West,Furniture,Chairs,FUR-CH-10001394,730,3,42,798,68
5150,11/12/2023 0:00,Same Day,Consumer,United States,Long Beach,New York,11561,East,Technology,Phones,TEC-PH-10001578,970,3,24.2,1185.8,215.8
5151,1/22/2022 0:00,Second Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Storage,OFF-ST-10000675,60,2,3.5,66.5,6.5
5152,5/10/2023 0:00,First Class,Corporate,United States,Helena,Montana,59601,West,Office Supplies,Storage,OFF-ST-10002352,30,5,1.6,38.4,8.4
5153,8/24/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10004528,0,1,0,0,0
5154,11/22/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10001026,10,3,0.4,9.6,-0.4
5155,8/29/2022 0:00,First Class,Consumer,United States,Kirkwood,Missouri,63122,Central,Office Supplies,Binders,OFF-BI-10002215,30,4,1.5,28.5,-1.5
5156,7/26/2022 0:00,First Class,Consumer,United States,Kirkwood,Missouri,63122,Central,Furniture,Furnishings,FUR-FU-10000305,190,3,4.2,205.8,15.8
5157,9/29/2023 0:00,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10002584,940,2,30,970,30
5158,12/4/2023 0:00,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Chairs,FUR-CH-10000229,510,3,22.8,547.2,37.2
5159,2/24/2023 0:00,Second Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10003799,10,2,0.2,9.8,-0.2
5160,10/10/2022 0:00,Second Class,Corporate,United States,Peoria,Arizona,85345,West,Technology,Phones,TEC-PH-10001700,90,2,5.5,104.5,14.5
5161,6/9/2022 0:00,Second Class,Corporate,United States,Peoria,Arizona,85345,West,Technology,Phones,TEC-PH-10001527,60,2,3.5,66.5,6.5
5162,4/25/2022 0:00,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10002916,1290,8,41.1,1328.9,38.9
5163,5/11/2023 0:00,Second Class,Consumer,United States,Taylor,Michigan,48180,Central,Furniture,Chairs,FUR-CH-10000863,270,2,6,294,24
5164,11/19/2023 0:00,Standard Class,Consumer,United States,Pasadena,California,91104,West,Furniture,Chairs,FUR-CH-10003968,150,3,3.4,166.6,16.6
5165,11/18/2023 0:00,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Art,OFF-AR-10001149,0,2,0,0,0
5166,12/21/2023 0:00,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Paper,OFF-PA-10000130,10,3,0.4,9.6,-0.4
5167,1/14/2022 0:00,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Paper,OFF-PA-10002479,20,3,0.6,19.4,-0.6
5168,9/17/2022 0:00,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Furniture,Chairs,FUR-CH-10004997,500,3,16.8,543.2,43.2
5169,7/6/2023 0:00,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Storage,OFF-ST-10004950,50,3,1.8,58.2,8.2
5170,10/19/2022 0:00,Standard Class,Consumer,United States,Midland,Michigan,48640,Central,Office Supplies,Storage,OFF-ST-10001490,500,3,21.6,518.4,18.4
5171,2/18/2022 0:00,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10002024,3010,5,70,3430,420
5172,9/21/2023 0:00,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Paper,OFF-PA-10001790,110,3,2.8,137.2,27.2
5173,2/12/2022 0:00,Second Class,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Paper,OFF-PA-10000994,280,3,12.4,297.6,17.6
5174,2/3/2022 0:00,First Class,Corporate,United States,Pueblo,Colorado,81001,West,Office Supplies,Art,OFF-AR-10002399,0,1,0,0,0
5175,3/17/2023 0:00,Standard Class,Consumer,United States,Waco,Texas,76706,Central,Office Supplies,Binders,OFF-BI-10002799,0,2,0,0,0
5176,6/14/2022 0:00,Standard Class,Consumer,United States,Waco,Texas,76706,Central,Furniture,Bookcases,FUR-BO-10004360,300,3,16.5,313.5,13.5
5177,7/2/2022 0:00,First Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002082,50,2,2.5,47.5,-2.5
5178,3/14/2022 0:00,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10004967,0,3,0,0,0
5179,5/9/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Furnishings,FUR-FU-10004973,40,2,1.2,38.8,-1.2
5180,10/2/2022 0:00,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Phones,TEC-PH-10003645,210,2,10.4,249.6,39.6
5181,11/23/2023 0:00,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Appliances,OFF-AP-10004980,70,2,1.6,78.4,8.4
5182,7/3/2023 0:00,First Class,Corporate,United States,Woonsocket,Rhode Island,2895,East,Office Supplies,Paper,OFF-PA-10003797,40,7,2.5,47.5,7.5
5183,11/2/2023 0:00,First Class,Corporate,United States,Woonsocket,Rhode Island,2895,East,Office Supplies,Binders,OFF-BI-10003707,50,3,1,49,-1
5184,8/17/2023 0:00,First Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,OFF-ST-10000885,30,3,2,38,8
5185,8/9/2022 0:00,First Class,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Binders,OFF-BI-10002827,40,7,2,38,-2
5186,1/22/2023 0:00,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Storage,OFF-ST-10004459,1690,6,36,1764,74
5187,8/2/2023 0:00,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10002789,640,8,37.5,712.5,72.5
5188,11/28/2023 0:00,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Technology,Accessories,TEC-AC-10001314,170,4,10,190,20
5189,3/9/2023 0:00,Standard Class,Consumer,United States,Columbus,Indiana,47201,Central,Furniture,Chairs,FUR-CH-10000015,1280,7,30.4,1489.6,209.6
5190,12/16/2023 0:00,Standard Class,Consumer,United States,Pasadena,Texas,77506,Central,Technology,Accessories,TEC-AC-10004855,140,6,3.4,166.6,26.6
5191,1/18/2022 0:00,Standard Class,Consumer,United States,Pasadena,Texas,77506,Central,Office Supplies,Art,OFF-AR-10003582,50,2,1.5,48.5,-1.5
5192,6/16/2023 0:00,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,OFF-EN-10003448,20,2,0.8,19.2,-0.8
5193,11/22/2022 0:00,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Furniture,Furnishings,FUR-FU-10003773,380,5,20,380,0
5194,10/31/2023 0:00,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Paper,OFF-PA-10001363,80,7,1.8,88.2,8.2
5195,4/29/2022 0:00,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Art,OFF-AR-10004757,10,4,0.2,9.8,-0.2
5196,11/21/2023 0:00,Second Class,Corporate,United States,Columbia,South Carolina,29203,South,Office Supplies,Binders,OFF-BI-10000309,50,3,2,48,-2
5197,8/5/2023 0:00,Standard Class,Consumer,United States,Kent,Washington,98031,West,Office Supplies,Envelopes,OFF-EN-10001434,150,3,8,152,2
5198,12/13/2023 0:00,Standard Class,Consumer,United States,Kent,Washington,98031,West,Technology,Phones,TEC-PH-10003988,30,5,2,38,8
5199,10/9/2023 0:00,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Office Supplies,Supplies,OFF-SU-10000151,3420,3,196.5,3733.5,313.5
5200,7/8/2023 0:00,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Office Supplies,Fasteners,OFF-FA-10001332,0,1,0,0,0
5201,2/2/2023 0:00,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Technology,Phones,TEC-PH-10000895,370,3,8.6,421.4,51.4
5202,11/6/2023 0:00,Standard Class,Consumer,United States,Round Rock,Texas,78664,Central,Technology,Accessories,TEC-AC-10002857,30,7,2,38,8
5203,1/23/2023 0:00,Standard Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,FUR-FU-10004018,100,7,4,96,-4
5204,9/5/2022 0:00,Standard Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Storage,OFF-ST-10003638,60,3,2.8,67.2,7.2
5205,7/22/2022 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Art,OFF-AR-10004685,10,2,0.3,9.7,-0.3
5206,5/19/2023 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Storage,OFF-ST-10001713,100,2,3.3,106.7,6.7
5207,7/26/2023 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Fasteners,OFF-FA-10000490,0,1,0,0,0
5208,3/31/2022 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Labels,OFF-LA-10002043,20,2,0.8,19.2,-0.8
5209,7/21/2022 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Paper,OFF-PA-10002464,30,5,0.9,29.1,-0.9
5210,10/29/2022 0:00,Standard Class,Consumer,United States,Auburn,New York,13021,East,Office Supplies,Envelopes,OFF-EN-10002504,30,1,0.6,29.4,-0.6
5211,4/13/2022 0:00,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Storage,OFF-ST-10002615,440,3,14.1,455.9,15.9
5212,10/7/2022 0:00,Second Class,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10004258,40,3,0.8,39.2,-0.8
5213,2/3/2022 0:00,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Storage,OFF-ST-10004507,50,3,2.5,47.5,-2.5
5214,6/12/2022 0:00,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Labels,OFF-LA-10000262,10,3,0.2,9.8,-0.2
5215,7/30/2023 0:00,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,OFF-AR-10002445,30,5,0.8,39.2,9.2
5216,3/24/2023 0:00,Same Day,Consumer,United States,Redlands,California,92374,West,Office Supplies,Paper,OFF-PA-10001667,20,5,0.6,29.4,9.4
5217,10/5/2022 0:00,Standard Class,Consumer,United States,Roseville,Michigan,48066,Central,Office Supplies,Envelopes,OFF-EN-10000461,20,2,0.6,19.4,-0.6
5218,7/13/2023 0:00,Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002254,70,3,2.4,77.6,7.6
5219,11/18/2022 0:00,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10001868,10,5,0.3,9.7,-0.3
5220,6/30/2023 0:00,Same Day,Consumer,United States,Detroit,Michigan,48205,Central,Furniture,Chairs,FUR-CH-10004875,430,7,10,490,60
5221,7/31/2023 0:00,Standard Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Bookcases,FUR-BO-10000711,200,3,6.3,203.7,3.7
5222,3/28/2023 0:00,Second Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Appliances,OFF-AP-10000938,640,7,21.3,688.7,48.7
5223,5/14/2023 0:00,Second Class,Home Office,United States,Springfield,Missouri,65807,Central,Technology,Phones,TEC-PH-10003555,100,5,5.5,104.5,4.5
5224,7/15/2022 0:00,Second Class,Home Office,United States,Springfield,Missouri,65807,Central,Office Supplies,Binders,OFF-BI-10001267,40,7,2,38,-2
5225,4/12/2023 0:00,Second Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10004071,140,3,5.1,164.9,24.9
5226,3/29/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001553,30,5,1.2,38.8,8.8
5227,3/22/2022 0:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10003007,160,6,9.5,180.5,20.5
5228,5/27/2023 0:00,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Bookcases,FUR-BO-10003272,330,2,10.5,339.5,9.5
5229,12/20/2022 0:00,Standard Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001033,60,2,1.6,78.4,18.4
5230,10/3/2022 0:00,Second Class,Consumer,United States,Fresno,California,93727,West,Office Supplies,Binders,OFF-BI-10001553,10,2,0.2,9.8,-0.2
5231,4/3/2022 0:00,Second Class,Consumer,United States,Fresno,California,93727,West,Furniture,Tables,FUR-TA-10001095,570,5,28,672,102
